preco,quilometragem,ano,infomacoes
99.900,52.000 Km,2016,Bmw 320i Activeflex
79.700,126.220 Km,2014,Bmw 320i 2.0 Gp 16v Turbo Gasolina 4p Automático
445.900,36.700 Km,2019,Bmw X5 X5 Xdrive 30d 3.0 258cv
979.000,200 Km,2021,Bmw Outros Modelos (bmw) X6 M 4.4 4x4 V8 32v Bi-turbo
49.990,161.000 Km,1996,Bmw Outros Modelos (bmw) 528i
255.000,11.500 Km,2018,Bmw X3 2.0 16v Gasolina X Line Xdrive30i Steptronic
175.990,28.776 Km,2019,Bmw X1 2.0 16v Turbo Activeflex Sdrive20i 4p Automático
265.000,18.000 Km,2018,Bmw Outros Modelos (bmw) 530i
149.000,51.110 Km,2018,Bmw Serie 3 2.0 16v Turbo Active Flex 4p Automático
69.900,68.027 Km,2013,Bmw X1 2.0 16v Gasolina Sdrive18i 4p Automático
48.990,91.859 Km,2011,Bmw Outros Modelos (bmw) 118i Ue71
65.990,124.858 Km,2010,Bmw 530 530i 3.0 24v 4p
159.800,50.000 Km,2018,Bmw X1 2.0 16v Turbo Activeflex Xdrive25i Sport 4p Automático
229.990,17.000 Km,2020,Bmw 320 320i 2.0 Sport Gp 16v Turbo Gasolina 4p Aut
282.900,6.136 Km,2014,Bmw Serie 6 650i
51.490,136.786 Km,2011,Bmw 320i 2.0 Top 16v Gasolina 4p Automático
62.990,98.767 Km,2008,Bmw 335i 3.0 Sport Sedan 24v Gasolina 4p Automático
112.790,110.000 Km,2015,Bmw X3 20i X Line 4x4 16v
129.790,68.500 Km,2017,Bmw X1 16v Turbo Activeflex Sdrive20i
295.000,4.500 Km,2019,Bmw X3 2.0 16v  Gasolina X Line Xdrive30i Steptronic
169.900,13.000 Km,2019,Bmw X1 2.0 16v Turbo Activeflex Sdrive20i 4p Automático
240.990,18.549 Km,2018,Bmw X4 2.0 28i X Line 4x4 16v Turbo Gasolina 4p Automático
244.990,13.000 Km,2020,Bmw 330i 16v Turbo Sport
149.900,35.000 Km,2017,Bmw 320i 2.0 Sport Gp 16v Turbo Active Flex 4p Automático
147.990,31.815 Km,2015,Bmw I3 Rex Full 8v Elétrico 2p Automático
259.900,39.987 Km,2019,Bmw X3 2.0 16v Gasolina X Line Xdrive20i Steptronic
39.000,156.125 Km,1999,Bmw 328i 2.8 Exclusive Sedan 24v Gasolina 4p Automático
249.950,0 Km,2021,Bmw 320i 2.0 16v Turbo Gasolina Sport Gp Automático 2020/2021
194.990,40.000 Km,2019,Volkswagen Tiguan 2.0 350 Tsi Allspace R-line 4motion
194.990,40.000 Km,2019,Volkswagen Tiguan 2.0 350 Tsi Allspace R-line 4motion
159.900,75.000 Km,2014,Bmw X6 3.0 4x4 35i Coupé 6 Cilindros 24v Gasolina 4p Automático
88.899,86.000 Km,2015,Bmw Serie 3 320ia 2.0 Turbo/activeflex 16v 184cv 4p
209.000,7.500 Km,2020,Bmw X2 1.5 12v Activeflex Sdrive18i Gp
209.000,7.500 Km,2020,Bmw X2 1.5 12v Activeflex Sdrive18i Gp
192.900,8.378 Km,2019,Bmw X1 20i Gp
184.900,0 Km,2020,Mercedes-benz Sprinter Van Executiva
172.900,0 Km,2020,"Mercedes-benz Sprinter Furgão 2.2 Cdi 416 Longo Teto Alto 10,5m3 5p"
199.900,0 Km,2019,Mercedes-benz Sprinter Van 2.2 Cdi 515 Teto Alto 5p
203.900,0 Km,2021,"Mercedes-benz Sprinter Furgão 2.2 Cdi 416 Longo Teto Alto 10,5m3 5p"
185.900,0 Km,2021,"Mercedes-benz Sprinter Furgão 2.2 314 Street Cdi Longo Teto Alto 10,5m3 5p"
173.900,0 Km,2019,Mercedes-benz Sprinter Van Executiva Longa
179.900,0 Km,2021,Mercedes-benz Sprinter Chassi 2.2 Cdi 314 Street Rs Extra Longo 2p
195.900,0 Km,2021,Mercedes-benz Sprinter Chassi 2.2 Cdi 314 Street Rs Longo 2p
185.900,0 Km,2021,"Mercedes-benz Sprinter Furgão 2.2 Cdi 314 Street Longo Teto Alto 10,5m3 5p"
193.900,0 Km,2021,Mercedes-benz Sprinter Van 2.2 Cdi 416 Longo (16l) 5p
172.900,0 Km,2019,Mercedes-benz Sprinter Furgão Furgão
188.900,0 Km,2020,Mercedes-benz Sprinter Furgão Furgão
188.900,0 Km,2020,Mercedes-benz Sprinter Furgão Furgão
223.900,0 Km,2020,Mercedes-benz Sprinter Van Executiva
188.900,0 Km,2020,Mercedes-benz Sprinter Furgão Furgão
188.900,0 Km,2020,Mercedes-benz Sprinter Furgão Furgão
59.990,79.000 Km,2010,Mercedes-benz Classe C C-300 Avantgarde 3.0 V6 24v 231cv Aut.
107.990,76.655 Km,2016,Mercedes-benz Classe C C-180 Cgi Exc. 1.6/1.6 Flex Tb 16v Aut.
185.000,239.437 Km,2018,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
114.900,55.000 Km,2014,Mercedes-benz Classe E E-250 Cgi Avantgarde 2.0 Tb 211cv Aut.
51.870,79.289 Km,2010,Mercedes-benz Classe C C-200 Kompressor Classic 1.8 16v Aut.
99.900,75.858 Km,2015,Mercedes-benz Classe Cla 1.6 Urban Turbo Flex 4p
57.900,503.000 Km,2008,Mercedes-benz Sprinter Van 2.2 Cdi 313 Executiva 5p
68.000,218 Km,2008,Mercedes-benz Sprinter Furgão 2.2 Cdi 313 Longo Teto Alto 5p
95.000,175.800 Km,2015,Mercedes-benz Sprinter Furgão 2.2 Cdi 311 Street Longo Teto Baixo 9m3 5p
189.900,0 Km,2020,Mercedes-benz Sprinter Van 2.2 Cdi 416 Longo Teto Alto (16l) 5p
62.990,77.000 Km,2014,Mercedes-benz B200 Sport 1.6 Aut
149.000,381.987 Km,2016,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
115.000,56.000 Km,2019,"Mercedes-benz Sprinter Furgão 2.2 Cdi 415 Longo Teto Alto 10,5m3 5p"
162.900,0 Km,2021,Mercedes-benz Sprinter Chassi 2.2 Cdi 416 Rs Longo 2p
48.000,254.270 Km,2010,Mercedes-benz Sprinter Chassi 2.2 Cdi 311 Street Rs Curto 2p
47.900,95.000 Km,2010,Mercedes-benz Classe C Classe C 1.8 Avantgarde Kompressor Gasolina 4p Automático
130.498,29.800 Km,2019,Mercedes-benz Classe C 1.6 Exclusive Turbo Flex 4p
99.990,42.000 Km,2015,Mercedes-benz Classe C 1.6 Avantgarde Turbo 4p
129.000,309.056 Km,2016,"Mercedes-benz Sprinter Furgão 2.2 Cdi 415 Longo Teto Alto 10,5m3 5p"
128.000,39.000 Km,2018,Mercedes-benz Classe C 1.6 Exclusive Turbo Flex 4p
82.000,507.758 Km,2009,Mercedes-benz Sprinter Van 2.2 Cdi 413 Luxo Teto Alto Rd 5p
153.900,0 Km,2021,"Mercedes-benz Sprinter Furgão 2.2 Cdi 416 Curto 7,5m3 5p"
175.900,0 Km,2021,Mercedes-benz Sprinter Furgão 2.2 Cdi 416 Extra Longo 14m3 5p
179.900,1 Km,2021,Mercedes-benz Sprinter Vidrado 2.2 416 Cdi Extra Longo Teto Alto 14m3 5p
75.800,120.000 Km,2009,Mercedes-benz Classe Ml 3.0 Cdi 5p
65.800,87.000 Km,2010,Mercedes-benz Classe E 3.5 Avantgarde 4p
113.990,36.400 Km,2016,Mercedes-benz Classe C 1.6 Exclusive Turbo Flex 4p
51.900,1 Km,2007,Mercedes-benz Sprinter Van 2.2 Cdi 313 Luxo 5p
164.000,68.400 Km,2017,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
181.500,9.200 Km,2019,Mercedes-benz Classe Gla Gla200ff
54.990,74.000 Km,2008,Mercedes-benz Classe C 1.8 Avantgarde Kompresor 4p
117.900,39.000 Km,2017,Mercedes-benz Classe C 1.6 Avantgarde Turbo Flex 4p
188.900,0 Km,2020,Mercedes-benz Sprinter Furgão Furgão
188.900,0 Km,2020,Mercedes-benz Sprinter Furgão Furgão
59.990,79.000 Km,2010,Mercedes-benz Classe C C-300 Avantgarde 3.0 V6 24v 231cv Aut.
107.990,76.655 Km,2016,Mercedes-benz Classe C C-180 Cgi Exc. 1.6/1.6 Flex Tb 16v Aut.
185.000,239.437 Km,2018,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
114.900,55.000 Km,2014,Mercedes-benz Classe E E-250 Cgi Avantgarde 2.0 Tb 211cv Aut.
51.870,79.289 Km,2010,Mercedes-benz Classe C C-200 Kompressor Classic 1.8 16v Aut.
99.900,75.858 Km,2015,Mercedes-benz Classe Cla 1.6 Urban Turbo Flex 4p
57.900,503.000 Km,2008,Mercedes-benz Sprinter Van 2.2 Cdi 313 Executiva 5p
68.000,218 Km,2008,Mercedes-benz Sprinter Furgão 2.2 Cdi 313 Longo Teto Alto 5p
95.000,175.800 Km,2015,Mercedes-benz Sprinter Furgão 2.2 Cdi 311 Street Longo Teto Baixo 9m3 5p
189.900,0 Km,2020,Mercedes-benz Sprinter Van 2.2 Cdi 416 Longo Teto Alto (16l) 5p
62.990,77.000 Km,2014,Mercedes-benz B200 Sport 1.6 Aut
149.000,381.987 Km,2016,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
115.000,56.000 Km,2019,"Mercedes-benz Sprinter Furgão 2.2 Cdi 415 Longo Teto Alto 10,5m3 5p"
162.900,0 Km,2021,Mercedes-benz Sprinter Chassi 2.2 Cdi 416 Rs Longo 2p
48.000,254.270 Km,2010,Mercedes-benz Sprinter Chassi 2.2 Cdi 311 Street Rs Curto 2p
47.900,95.000 Km,2010,Mercedes-benz Classe C Classe C 1.8 Avantgarde Kompressor Gasolina 4p Automático
130.498,29.800 Km,2019,Mercedes-benz Classe C 1.6 Exclusive Turbo Flex 4p
99.990,42.000 Km,2015,Mercedes-benz Classe C 1.6 Avantgarde Turbo 4p
129.000,309.056 Km,2016,"Mercedes-benz Sprinter Furgão 2.2 Cdi 415 Longo Teto Alto 10,5m3 5p"
128.000,39.000 Km,2018,Mercedes-benz Classe C 1.6 Exclusive Turbo Flex 4p
82.000,507.758 Km,2009,Mercedes-benz Sprinter Van 2.2 Cdi 413 Luxo Teto Alto Rd 5p
153.900,0 Km,2021,"Mercedes-benz Sprinter Furgão 2.2 Cdi 416 Curto 7,5m3 5p"
82.000,507.758 Km,2009,Mercedes-benz Sprinter Van 2.2 Cdi 413 Luxo Teto Alto Rd 5p
175.900,0 Km,2021,Mercedes-benz Sprinter Furgão 2.2 Cdi 416 Extra Longo 14m3 5p
179.900,1 Km,2021,Mercedes-benz Sprinter Vidrado 2.2 416 Cdi Extra Longo Teto Alto 14m3 5p
75.800,120.000 Km,2009,Mercedes-benz Classe Ml 3.0 Cdi 5p
65.800,87.000 Km,2010,Mercedes-benz Classe E 3.5 Avantgarde 4p
113.990,36.400 Km,2016,Mercedes-benz Classe C 1.6 Exclusive Turbo Flex 4p
79.900,151.000 Km,2009,Mercedes-benz Classe Ml 3.0 Cdi 5p
51.900,1 Km,2007,Mercedes-benz Sprinter Van 2.2 Cdi 313 Luxo 5p
164.000,68.400 Km,2017,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
181.500,9.200 Km,2019,Mercedes-benz Classe Gla Gla200ff
185.000,0 Km,2021,Mercedes-benz Sprinter Van 2.2 Cdi 416 Longo (16l) 5p
54.990,74.000 Km,2008,Mercedes-benz Classe C 1.8 Avantgarde Kompresor 4p
117.900,39.000 Km,2017,Mercedes-benz Classe C 1.6 Avantgarde Turbo Flex 4p
138.900,51.400 Km,2015,Mercedes-benz Classe Cla 2.0 Sport Turbo 4matic 4p
99.900,85.200 Km,2011,Mercedes-benz Classe E 3.5 Avantgarde Executive 4p
179.000,135.155 Km,2017,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
146.900,0 Km,2021,Mercedes-benz Sprinter Chassi 2.2 Cdi 416 Rs Longo 2p
34.800,85.000 Km,2007,Mercedes-benz Classe B 2.0 Turbo 5p
97.990,40.000 Km,2015,Mercedes-benz Classe Gla 1.6 Advance Turbo 5p
137.990,35.256 Km,2017,Mercedes-benz Classe C C-180 Cgi Exc. 1.6/1.6 Flex Tb 16v Aut.
26.200,104.000 Km,2009,Mercedes-benz Classe B 2.0 5p
134.900,38.402 Km,2016,Mercedes-benz Classe Gla 1.6 Enduro Turbo Flex 5p
44.900,110.000 Km,2010,Mercedes-benz Classe C Touring C-180 Kompressor Classic 1.6 16v Aut.
65.000,57.000 Km,2011,Mercedes-benz Classe C 1.8 Cgi Avantgarde 4p
13.999,189.000 Km,2004,Mercedes-benz Classe A 1.6 Classic 5p
119.900,88.000 Km,2019,"Mercedes-benz Sprinter Furgão 2.2 Cdi 415 Curto 7,5m3 5p"
115.000,57.950 Km,2014,Mercedes-benz Classe E 2.0 Avantgarde Turbo 4p
109.990,61.000 Km,2015,Mercedes-benz Classe C 1.6 Avantgarde Turbo 4p
99.000,555.517 Km,2014,Mercedes-benz Sprinter Van 2.2 Cdi 415 Lotação Teto Baixo 5p
155.000,22.661 Km,2019,Mercedes-benz Sprinter Furgão 2.2 Cdi 313 Street Longo Teto Baixo 9m3 5p
95.900,74.000 Km,2015,Mercedes-benz Classe Gla 1.6 Advance Turbo 5p
74.990,282.000 Km,2012,Mercedes-benz Sprinter Furgão 2.2 Cdi 311 Street Longo Teto Baixo 9m3 5p
165.900,33.000 Km,2019,Mercedes-benz Classe C 1.6 Exclusive Turbo Flex 4p
48.000,83.000 Km,2008,Mercedes-benz Classe C 1.8 Avantgarde Kompresor 4p
149.000,381.987 Km,2016,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
70.000,107.330 Km,2013,Mercedes-benz Classe C 1.6 Sport Turbo 4p
205.000,18.000 Km,2019,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
232.000,0 Km,2020,Mercedes-benz Sprinter Van 2.2 Cdi Diesel Van 416 Longo 16l Manual
51.870,79.300 Km,2010,Mercedes-benz Classe C 1.8 Classic Kompressor 4p
120.000,79.000 Km,2015,Mercedes-benz Classe A 2.0 Sport Turbo 5p
245.000,5.750 Km,2018,Mercedes-benz Classe Glc 2.0 Highway Turbo 4matic 5p
215.870,0 Km,2020,Mercedes-benz Classe C 1.6 Avantgarde Turbo 4p
67.900,77.000 Km,2013,Mercedes-benz Classe B 1.6 Sport Turbo 5p
98.999,98.000 Km,2015,Mercedes-benz Classe Gla 1.6 Vision Turbo Flex 5p
198.000,0 Km,2021,Mercedes-benz Sprinter Chassi 2.2 Cdi 314 Street Rs Extra Longo 2p
148.999,19.000 Km,2019,Mercedes-benz Classe Gla 1.6 Style Turbo Flex 5p
57.999,503.000 Km,2008,Mercedes-benz Sprinter Van 2.2 Cdi 313 Luxo Teto Baixo 5p
55.000,32.000 Km,2009,Mercedes-benz Classe C 1.8 Classic Kompressor 4p
167.900,0 Km,2020,Mercedes-benz Sprinter Furgão Sprinter 416 Frugão Extra Longa
67.990,73.000 Km,2012,Mercedes-benz Classe C 1.8 Avantgarde Turbo 4p
77.990,80.000 Km,2015,Mercedes-benz Classe A 1.6 Turbo Flex 5p
119.000,403.000 Km,2012,Mercedes-benz Sprinter Chassi 2.2 Cdi 415 Rs Longo 2p
194.900,0 Km,2021,Mercedes-benz Sprinter Furgão 516 Big
125.000,41.000 Km,2015,Mercedes-benz Classe C 1.6 Avantgarde Turbo 5p
137.500,55.370 Km,2017,Mercedes-benz Classe C 1.6 Avantgarde Turbo Flex 4p
44.900,466.000 Km,2008,Mercedes-benz Sprinter Van 2.2 Cdi 313 Lotação Std Teto Alto 5p
398.780,19.400 Km,2018,Mercedes-benz Classe Glc Amg Glc43 Co
70.000,126.000 Km,2009,Mercedes-benz Classe Ml 3.5 5p
138.000,44.000 Km,2016,Mercedes-benz Classe Gla 1.6 Advance Turbo Flex 5p
99.000,555.517 Km,2014,Mercedes-benz Sprinter Van 2.2 Cdi 415 Lotação Teto Baixo 5p
29.900,94.000 Km,2010,Mercedes-benz Classe B B 180 Confort 1.8 4p
39.999,120.000 Km,2008,Mercedes-benz Classe C 1.8 Avantgarde Kompresor 4p
182.000,278.254 Km,2018,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
109.990,65.000 Km,2016,Mercedes-benz Gla 200 1.6 Cgi Advance 16v Turbo Flex 4p Automático
219.900,0 Km,2020,Mercedes-benz Sprinter Van Sprinter 516 20+1 Reclinavel
116.990,68.000 Km,2016,Mercedes-benz Classe C 2.0 Avantgarde Turbo 4p
188.990,0 Km,2021,Mercedes-benz Sprinter Van 2.2 Cdi 416 Longo Teto Alto (16l) 5p
114.900,100.000 Km,2015,Mercedes-benz Classe Gla Gla 200 Vision 1.6/1.6 Tb 16v Flex Aut.
198.890,88.490 Km,2016,Mercedes-benz Gle 350d 3.0 V6 Bluetec Sport 4matic
96.800,50.000 Km,2015,Mercedes-benz Gla 200 Advance
96.900,58.000 Km,2016,Mercedes-benz Classe A A200 Ff 5l 156cv
215.000,10.067 Km,2019,Mercedes-benz Classe C 1.6 Sport Turbo 2p
49.900,130.000 Km,2007,Mercedes-benz Classe Ml Ml350
160.000,45.000 Km,2018,Mercedes-benz Classe C 2.0 Avantgarde Turbo 4p
49.999,100.000 Km,2008,Mercedes-benz Sprinter Van 2.2 Cdi 313 Lotação Std Teto Alto 5p
51.870,79.289 Km,2010,Mercedes-benz Classe C C-200 Kompressor Classic 1.8 16v Aut.
215.870,0 Km,2020,Mercedes-benz Classe C 1.6 Avantgarde Turbo 4p
113.990,39.890 Km,2016,Mercedes-benz Classe C 1.6 Avantgarde Turbo 5p
199.900,0 Km,2019,Mercedes-benz Sprinter Van 515 Com Acessibilidade
195.900,0 Km,2021,Mercedes-benz Sprinter Chassi 2.2 Cdi 314 Street Rs Longo 2p
173.900,0 Km,2021,"Mercedes-benz Sprinter Furgão 2.2 Cdi 416 Longo Teto Alto 10,5m3 5p"
179.900,0 Km,2021,Mercedes-benz Sprinter Chassi 2.2 Cdi 314 Street Rs Extra Longo 2p
185.900,0 Km,2021,"Mercedes-benz Sprinter Furgão 2.2 Cdi 314 Street Longo Teto Alto 10,5m3 5p"
196.900,0 Km,2019,Mercedes-benz Sprinter Van 2.2 Cdi 515 Teto Alto 5p
185.000,0 Km,2021,Mercedes-benz Sprinter Van 2.2 Cdi 416 Longo (16l) 5p
118.000,199.477 Km,2015,Mercedes-benz Sprinter Chassi 2.2 Cdi 311 Street Rs Longo 2p
155.000,22.661 Km,2019,Mercedes-benz Sprinter Furgão 2.2 Cdi 313 Street Longo Teto Baixo 9m3 5p
190.000,0 Km,2020,Mercedes-benz Sprinter Van 2.2 Cdi 416 Longo Teto Alto (16l) 5p
242.000,0 Km,2020,Mercedes-benz Sprinter Van 2.2 516 Cdi Extra Longo Teto Alto (21l) 5p
185.000,239.437 Km,2018,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
99.000,555.517 Km,2014,Mercedes-benz Sprinter Van 2.2 Cdi 415 Lotação Teto Baixo 5p
88.000,148.644 Km,2016,Mercedes-benz Vito Tourer 2.0 119 Comfort Flex 4p
114.900,95.000 Km,2017,Mercedes-benz Classe C 1.6 Avantgarde Turbo Flex 4p
28.000,220.500 Km,1995,Mercedes-benz Classe C C280 Elegance
58.899,109.000 Km,2013,Mercedes-benz Classe B 1.6 Turbo 5p
121.800,220.000 Km,2015,Mercedes-benz Sprinter Chassi 2.2 Cdi 311 Street Rs Extra Longo 2p
215.870,0 Km,2020,Mercedes-benz Classe C 1.6 Avantgarde Turbo 4p
129.900,21.000 Km,2019,Mercedes-benz Sprinter Chassi 2.2 Cdi 313 Street Rs Extra Longo 2p
219.990,1 Km,2020,Mercedes-benz Classe A 1.3 Advance 4p
188.900,0 Km,2021,"Mercedes-benz Sprinter Furgão 2.2 314 Street Cdi Longo Teto Alto 10,5m3 5p"
47.700,78.000 Km,2011,Mercedes-benz Classe C 1.8 Cgi Classic Special 4p
98.000,234.000 Km,2013,Mercedes-benz Sprinter Van 2.2 Cdi 415 Lotação Teto Baixo 5p
115.000,150.000 Km,2015,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
166.990,19.000 Km,2019,Mercedes-benz Classe Gla Gla 200 Advance 1.6/1.6 Tb 16v Flex Aut.
229.000,31.400 Km,2017,Mercedes-benz Classe E 2.0 Avantgarde 4p
229.990,52.000 Km,2017,Mercedes-benz Classe Glc 2.0 Sport Turbo 4matic 5p 1602 Mm
129.000,309.056 Km,2016,Mercedes-benz Sprinter 2.2 415 Cdi Furgão 14 Bi-turbo Diesel Manual
139.990,77.000 Km,2015,Mercedes-benz Classe C 2.0 Sport Turbo 4p
114.900,73.000 Km,2015,Mercedes-benz Classe A 2.0 Sport Turbo 5p
48.500,130.000 Km,2006,Mercedes-benz Classe Ml 3.5 5p
73.000,90.170 Km,1998,Mercedes-benz Slk 230 2.3 Kompressor Plus Roadster Gasolina 2p Automático
102.900,87.890 Km,2016,Mercedes-benz Classe Gla 1.6 Style Turbo Flex 5p
168.900,29.900 Km,2018,Mercedes-benz Classe Gla 1.6 Style Turbo Flex 5p
219.000,11.900 Km,2020,Mercedes-benz Classe A 2.0 Vision Turbo 5p
110.000,34.500 Km,2016,Mercedes-benz Classe Gla 1.6 Advance Turbo Flex 5p
189.900,27.000 Km,2019,Mercedes-benz Classe Gla 1.6 Style Turbo Flex 5p
36.990,65.000 Km,2011,Mercedes-benz Classe B 1.7 Comfort 5p
129.000,349.507 Km,2016,Mercedes-benz Sprinter 2.2 415 Cdi Furgão 14 Bi-turbo Diesel Manual
183.900,0 Km,2020,Mercedes-benz Sprinter Van Sprinter 416 15+1 Bancada Reclinavel
339.990,30.000 Km,2018,Mercedes-benz Classe Glc 2.0 Turbo 4matic 5p
186.900,29.000 Km,2019,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
99.900,69.000 Km,2016,Mercedes-benz Cla 200ff Cla200
142.900,120.010 Km,2019,Mercedes-benz Sprinter Van 2.2 Cdi 415 Teto Baixo 5p
18.490,104.728 Km,2004,Mercedes-benz Classe A 1.6 160 Classic Gasolina 4p Manual
39.000,150.000 Km,2007,Mercedes-benz Sprinter Chassi 313 Van Street Std. 16lug. Diesel
173.900,0 Km,2021,Mercedes-benz Sprinter T.a. E.l
171.900,0 Km,2019,Mercedes-benz Sprinter Chassi 2.2 Cdi 313 Street Rs Longo 2p
192.900,0 Km,2021,Mercedes-benz Sprinter Furgão 516 Big
173.900,0 Km,2019,Mercedes-benz Sprinter Van Lotação
173.900,0 Km,2021,"Mercedes-benz Sprinter Furgão 2.2 Cdi 416 Longo Teto Alto 10,5m3 5p"
179.900,0 Km,2021,Mercedes-benz Sprinter Chassi 2.2 Cdi 314 Street Rs Extra Longo 2p
177.900,0 Km,2021,Mercedes-benz Sprinter Chassi 2.2 Cdi 314 Street Rs Longo 2p
118.000,199.477 Km,2015,Mercedes-benz Sprinter Chassi 2.2 Cdi 311 Street Rs Longo 2p
190.000,0 Km,2020,Mercedes-benz Sprinter Van 2.2 Cdi 416 Longo Teto Alto (16l) 5p
155.000,22.661 Km,2019,Mercedes-benz Sprinter Furgão 2.2 Cdi 313 Street Longo Teto Baixo 9m3 5p
242.000,0 Km,2020,Mercedes-benz Sprinter Van 2.2 516 Cdi Extra Longo Teto Alto (21l) 5p
185.000,239.437 Km,2018,Mercedes-benz Sprinter Van 2.2 Cdi 415 Luxo Teto Alto 5p
88.000,148.644 Km,2016,Mercedes-benz Vito Tourer 2.0 119 Comfort Flex 4p
156.920,40.000 Km,2019,Mercedes-benz Sprinter Van 2.2 Cdi 515 Teto Alto 5p
138.916,32.000 Km,2017,Mercedes-benz Classe C 1.6 Avantgarde Turbo Flex 4p
177.900,1 Km,2021,Mercedes-benz Sprinter Vidrado 2.2 416 Cdi Extra Longo Teto Alto 14m3 5p
72.900,74.000 Km,2013,Mercedes-benz Classe C C-180 Cgi Sport 1.6 16v Turbo
150.000,242.758 Km,2018,Mercedes-benz Sprinter 2.2 Cdi Diesel Chassis 313 Street Extra Longo Manual
82.990,81.000 Km,2014,Mercedes-benz Classe A 1.6 Urban Turbo 5p
109.900,77.000 Km,2015,Mercedes-benz Classe C 2.0 Avantgarde Turbo 4p
79.999,68.000 Km,2014,Mercedes-benz A 200 1.6 Turbo Urban 16v Gasolina 4p Automático
97.990,130.000 Km,2013,Mercedes-benz Classe Glk 300
56.990,65.070 Km,2013,Mercedes-benz Classe B 1.6 Turbo Gasolina 4p Automático
74.790,109.116 Km,2012,Mercedes-benz Classe Glk 3.0 4x4 V6 Gasolina 4p Automático
33.990,91.105 Km,2011,Mercedes-benz Classe B 1.7 Comfort 8v Gasolina 4p Automático
97.990,81.000 Km,2015,Mercedes-benz Classe C 1.6 Cgi 16v Turbo Gasolina 4p Automático
99.800,70.000 Km,2015,Mercedes-benz Gla 200 1.6 Cgi Advance 16v Turbo Gasolina 4p Automatico
268.000,37.500 Km,2018,Mercedes-benz Classe Slc 2.0 Turbo 2p
51.000,120.000 Km,2010,Mercedes-benz Classe C 3.0 Avantgarde 4p
82.000,507.758 Km,2009,Mercedes-benz Sprinter Van 2.2 Cdi 413 Luxo Teto Alto Rd 5p
67.890,78.000 Km,2005,Mercedes-benz Clk 320 3.2 Avantgarde V6
195.000,32.000 Km,2015,Mercedes-benz Classe Cla 2.0 Amg 4matic 4p
102.000,420.000 Km,2013,Mercedes-benz Sprinter Furgão 2.2 Cdi 311 Street Longo 5p
328.990,9.800 Km,2020,Mercedes-benz Classe A 2.0 Amg Launch Edition 4matic 5p
135.800,95.000 Km,2012,Mercedes-benz Classe Slk 1.8 Turbo 2p
134.900,57.000 Km,2016,Mercedes-benz Classe Cla 1.6 Vision Turbo Flex 4p
359.900,9.645 Km,2020,Mercedes-benz Classe A 2.0 Amg 4matic 5p 4 P
94.900,77.000 Km,2009,Mercedes-benz Classe Cls 3.5 4p
64.900,121.000 Km,2014,Mercedes-benz Classe B 1.6 Sport Turbo 5p
105.000,150.000 Km,2015,Mercedes-benz Sprinter Van 2.2 Cdi 415 Standard Teto Baixo 5p
134.900,15.824 Km,2018,Mercedes-benz Classe Cla Cla-180 1.6 16v 122cv Aut.
50.900,149.000 Km,2009,Mercedes-benz Classe C 1.8 Avantgarde Kompresor 4p
130.499,29.900 Km,2019,Mercedes-benz Classe C 1.6 Exclusive Turbo 4p
173.900,1 Km,2021,Mercedes-benz Sprinter Vidrado 2.2 416 Cdi Extra Longo Teto Alto 14m3 5p
177.900,74.000 Km,2013,Mercedes-benz Classe C C-180 Cgi Sport 1.6 16v Turbo
72.900,242.758 Km,2018,Mercedes-benz Sprinter 2.2 Cdi Diesel Chassis 313 Street Extra Longo Manual
150.000,81.000 Km,2014,Mercedes-benz Classe A 1.6 Urban Turbo 5p
82.990,77.000 Km,2015,Mercedes-benz Classe C 2.0 Avantgarde Turbo 4p
109.900,68.000 Km,2014,Mercedes-benz A 200 1.6 Turbo Urban 16v Gasolina 4p Automático
79.999,130.000 Km,2013,Mercedes-benz Classe Glk 300
97.990,65.070 Km,2013,Mercedes-benz Classe B 1.6 Turbo Gasolina 4p Automático
56.990,109.116 Km,2012,Mercedes-benz Classe Glk 3.0 4x4 V6 Gasolina 4p Automático
74.790,91.105 Km,2011,Mercedes-benz Classe B 1.7 Comfort 8v Gasolina 4p Automático
33.990,81.000 Km,2015,Mercedes-benz Classe C 1.6 Cgi 16v Turbo Gasolina 4p Automático
97.990,70.000 Km,2015,Mercedes-benz Gla 200 1.6 Cgi Advance 16v Turbo Gasolina 4p Automatico
99.800,37.500 Km,2018,Mercedes-benz Classe Slc 2.0 Turbo 2p
