marca,modelo,motor,ano,quilometragem,novo,preco
citroen,C3,1.6,2014,55000,0,29900
chevrolet,Meriva,1.8,2008,160000,0,17000
citroen,C3,1.6,2012,104000,0,27800
chevrolet,Meriva,1.8,2011,127,0,22500
fiat,Idea,1.4,2011,150000,0,25000
fiat,Idea,1.6,2011,93000,0,23000
chevrolet,Meriva,1.4,2012,267575,0,21500
fiat,Idea,1.8,2010,144000,0,24990
chevrolet,Meriva,1.8,2008,240000,0,19000
fiat,Idea,1.8,2012,103,0,30000
fiat,Idea,1.4,2008,102680,0,19000
chevrolet,Meriva,1.8,2008,217055,0,18000
chrysler,Pt,2.4,2008,132825,0,22000
chevrolet,Meriva,1.8,2006,224000,0,17900
honda,Fit,1.5,2006,230000,0,18000
fiat,Idea,1.4,2014,121145,0,30000
honda,Fit,1.5,2013,128000,0,43500
chevrolet,Spin,1.8,2013,54000,0,36000
chevrolet,Spin,1.8,2013,180000,0,40000
chevrolet,Meriva,1.8,2006,250,0,13000
mercedes,Classe,1.6,2014,79000,0,60990
honda,Fit,1.4,2013,135000,0,45900
honda,Fit,1.4,2008,149770,0,26900
chevrolet,Meriva,1.8,2005,150,0,15500
honda,Fit,1.5,2015,89000,0,45900
honda,Fit,1.5,2013,116000,0,44000
mercedes,Classe,2.0,2014,83000,0,110000
chevrolet,Meriva,1.4,2011,130000,0,23000
chevrolet,Spin,1.8,2014,90400,0,34000
citroen,Aircross,1.6,2018,114940,0,46800
chevrolet,Meriva,1.4,2010,123000,0,21500
mercedes,Classe,1.9,2002,1,0,10000
honda,Fit,1.4,2004,190000,0,24000
honda,Fit,1.4,2009,211500,0,27900
chevrolet,Spin,1.8,2014,158000,0,38900
chevrolet,Meriva,1.4,2011,106000,0,19000
chevrolet,Spin,1.8,2015,82000,0,45000
fiat,Idea,1.8,2010,77157,0,20000
honda,Fit,1.5,2015,129000,0,44000
citroen,Aircross,1.6,2013,120000,0,30000
mercedes,Classe,1.6,2004,140000,0,14990
chevrolet,Spin,1.8,2015,52672,0,50000
fiat,Idea,1.8,2010,128500,0,27300
citroen,Xsara,2.0,2007,109749,0,17500
citroen,Berlingo,1.8,2002,1,0,9000
jac,J6,2.0,2011,147325,0,23500
renault,Scenic,1.6,2005,126207,0,14000
citroen,Xsara,2.0,2005,260000,0,14000
chevrolet,Zafira,2.0,2010,214000,0,24000
chevrolet,Zafira,2.0,2008,103000,0,25000
chrysler,Grand,3.3,1998,180000,0,23000
chevrolet,Zafira,2.0,2011,145,0,34500
citroen,Xsara,1.6,2010,89000,0,18000
chevrolet,Zafira,2.0,2001,240000,0,18800
dodge,Journey,2.7,2010,127800,0,21900
citroen,C4,2.0,2012,58200,0,30000
fiat,Freemont,2.4,2015,53600,0,66000
chevrolet,Zafira,2.0,2009,159,0,19500
jinbei,Topic,2.0,2010,63198,0,20000
renault,Scenic,1.6,2005,111111,0,5000
chevrolet,Zafira,2.0,2007,140000,0,23000
fiat,Doblo,1.8,2009,392000,0,25000
citroen,Xsara,2.0,2010,170000,0,18000
citroen,Xsara,1.6,2007,190000,0,14000
fiat,Doblo,1.8,2007,180000,0,25000
fiat,Doblo,1.8,2007,16000,0,23500
chevrolet,Zafira,2.0,2005,221483,0,18900
jac,J6,2.0,2012,110000,0,21900
citroen,Xsara,2.0,2003,1,0,2500
citroen,Xsara,2.0,2009,68000,0,20000
jac,J6,2.0,2012,98000,0,21700
nissan,Grand,1.8,2014,133000,0,37400
fiat,Doblo,1.8,2007,217000,0,24900
jac,J6,2.0,2012,85098,0,13800
chevrolet,Zafira,2.0,2010,210000,0,21000
citroen,Xsara,2.0,2002,170000,0,10900
nissan,Livina,1.6,2012,135000,0,24000
kia,Carnival,3.8,2009,138000,0,44380
fiat,Doblo,1.8,2014,165,0,43000
kia,Carnival,3.5,2013,121000,0,69900
chevrolet,Zafira,2.0,2008,400200,0,22500
renault,Scenic,1.6,2010,200000,0,27000
nissan,Livina,1.8,2014,105000,0,29800
chevrolet,Zafira,2.0,2003,200000,0,15500
nissan,Livina,1.6,2010,96000,0,20000
chevrolet,Zafira,2.0,2008,166000,0,24000
kia,Soul,1.6,2010,130000,0,31000
fiat,Doblo,1.8,2006,140000,0,26000
fiat,Freemont,2.4,2012,135000,0,48000
citroen,C4,2.0,2010,114000,0,28900
citroen,C4,2.0,2012,118267,0,24900
ford,Ka,1.0,2020,37945,0,45900
fiat,Palio,1.0,2015,65000,0,33800
volkswagem,Gol,1.6,2020,24700,0,94802
renault,Sandero,1.0,2011,126,0,21980
volkswagem,Golf,1.4,2017,60161,0,94990
nissan,March,1.6,2014,118000,0,29990
ford,Fiesta,1.5,2015,96900,0,38900
hyundai,I30,2.0,2012,135000,0,34900
hyundai,Hb20,1.0,2020,0,1,81490
peugeot,2008,1.6,2020,11528,0,78900
volkswagem,Fox,1.0,2014,98000,0,31900
hyundai,Hb20,1.0,2021,0,1,59790
hyundai,Hb20,1.0,2021,0,1,73990
hyundai,Hb20,1.0,2021,0,1,73990
hyundai,Hb20,1.0,2021,0,1,58690
hyundai,Hb20,1.0,2021,0,1,70990
hyundai,Hb20,1.0,2021,0,1,73990
hyundai,Hb20,1.6,2021,0,1,67990
citroen,C3,1.5,2013,74000,0,32900
chevrolet,Onix,1.0,2018,78227,0,36999
hyundai,Hb20,1.0,2021,0,1,58990
hyundai,Hb20,1.0,2021,0,1,54390
hyundai,Hb20,1.0,2021,0,1,52990
ford,Ka,1.5,2018,38000,0,43990
ford,Ka,1.0,2009,113000,0,16999
renault,Clio,1.0,2014,109887,0,22980
peugeot,208,1.5,2015,64000,0,35900
hyundai,Hb20,1.0,2021,1,0,61290
chevrolet,Onix,1.0,2020,0,1,64900
volkswagem,Fox,1.0,2014,60000,0,32890
fiat,Argo,1.0,2020,36100,0,45890
fiat,Argo,1.0,2019,49080,0,42890
ford,Ka,1.0,2011,147110,0,14910
volkswagem,Up!,1.0,2019,45800,0,47990
hyundai,Hb20,1.0,2021,0,1,55490
hyundai,Hb20,1.6,2021,0,1,74242
hyundai,Hb20,1.0,2021,0,1,61744
hyundai,Hb20,1.0,2021,0,1,58621
hyundai,Hb20x,1.6,2020,0,1,83090
hyundai,Hb20x,1.6,2020,0,1,85290
hyundai,Hb20,1.0,2020,0,1,80490
hyundai,Hb20,1.0,2021,0,1,61790
peugeot,307,1.6,2012,159000,0,27900
hyundai,Hb20,1.0,2021,0,1,59290
hyundai,Hb20,1.0,2020,0,1,78290
hyundai,Hb20,1.0,2021,0,1,53990
hyundai,Hb20,1.0,2021,0,1,58990
citroen,C3,1.4,2009,132000,0,17999
mercedes,Classe,1.8,2003,170000,0,25800
volkswagem,Voyage,1.0,2013,43000,0,31500
nissan,Versa,1.6,2020,64810,0,61900
toyota,Corolla,2.0,2011,110000,0,47900
ford,Fusion,2.0,2017,23000,0,104990
toyota,Etios,1.5,2018,61800,0,54900
chevrolet,Cobalt,1.8,2019,85871,0,59900
hyundai,Hb20s,1.6,2019,39000,0,60900
honda,Civic,2.0,2014,78585,0,57900
renault,Logan,1.0,2020,22425,0,52900
fiat,Grand,1.6,2015,88952,0,36990
citroen,C4,2.0,2013,127000,0,28000
ford,Ka,1.5,2016,50560,0,38900
chevrolet,Cruze,1.4,2018,46000,0,86900
chevrolet,Classic,1.0,2012,130000,0,19000
peugeot,207,1.6,2010,80000,0,25990
ford,Fiesta,1.6,2005,171000,0,17890
fiat,Siena,1.0,2011,140000,0,20400
volkswagem,Voyage,1.6,2015,95000,0,37990
toyota,Corolla,2.0,2011,99856,0,43890
volkswagem,Passat,2.0,2014,78000,0,73900
ford,Ka,1.5,2018,32500,0,43999
toyota,Corolla,1.8,2017,62000,0,72900
hyundai,Azera,3.3,2011,129000,0,39900
mercedes,Classe,1.6,2017,219900,0,219900
honda,Civic,2.0,2017,45000,0,117900
volkswagem,Jetta,2.0,2016,63000,0,75990
ford,Ka,1.5,2020,38000,0,51990
bmw,Serie,2.0,2021,100,0,231999
volkswagem,Voyage,1.6,2017,70000,0,38900
renault,Logan,1.0,2014,180000,0,30900
volkswagem,Jetta,1.4,2018,57500,0,80990
chevrolet,Cobalt,1.8,2015,120000,0,38900
hyundai,Hb20s,1.6,2021,0,1,76990
hyundai,Hb20s,1.0,2021,0,1,67090
mercedes,Classe,3.2,2003,98000,0,40000
ford,Fiesta,1.0,2008,150000,0,19990
hyundai,Hb20s,,2020,0,1,65090
hyundai,Hb20s,,2020,0,1,65090
hyundai,Hb20s,1.0,2021,0,1,63990
toyota,Etios,1.5,2013,86000,0,35900
hyundai,Hb20s,1.6,2021,0,1,79490
hyundai,Hb20s,1.0,2021,0,1,77390
hyundai,Hb20s,,2020,0,1,65090
hyundai,Hb20s,1.0,2021,0,1,65490
hyundai,Hb20s,1.0,2020,0,1,65090
hyundai,Hb20s,1.0,2020,0,1,65090
Mitsubishi,Lancer,2.0,2016,53500,0,44000
hyundai,Creta,1.6,2020,0,1,84990
mercedes,Classe,3.0,2009,193000,0,62700
peugeot,3008,1.6,2020,0,1,197990
hyundai,Creta,2.0,2021,0,1,109990
hyundai,Creta,1.6,2021,0,1,86490
hyundai,Creta,2.0,2021,0,1,110900
volkswagem,T-cross,1.4,2020,0,1,179999
hyundai,Tucson,1.6,2021,0,1,209999
jeep,Renegade,1.8,2020,0,1,133999
jeep,Compass,2.0,2019,999,0,116900
hyundai,Ix35,,2016,87746,0,77990
suzuki,Grand,1.6,1999,171000,0,25900
suzuki,Vitara,1.6,2019,39859,0,89990
honda,Cr-v,2.0,2013,88000,0,77900
bmw,X5,3.0,2019,11310,0,489950
hyundai,Creta,2.0,2021,0,1,111990
land rover,Rover,,2015,79000,0,219000
land rover,Rover,3.0,2013,85000,0,125990
hyundai,Tucson,2.0,2017,63000,0,54890
chevrolet,Blazer,2.2,2000,152000,0,22000
audi,Q3,1.4,2020,0,1,230900
jeep,Renegade,1.8,2021,0,1,81890
volkswagem,T-cross,1.0,2020,40000,0,108990
mercedes,Classe,3.5,2012,65000,0,109900
honda,Hr-v,1.8,2019,34000,0,103900
land rover,Rover,2.0,2014,112359,0,128700
toyota,Sw4,2.8,2019,60000,0,249999
hyundai,Creta,1.6,2021,0,1,107490
hyundai,Creta,1.6,2021,0,1,87490
kia,Sorento,3.5,2015,67000,0,94900
ford,Ecosport,1.6,2005,148000,0,23900
toyota,Rav4,2.5,2015,70000,0,102990
hyundai,Creta,2.0,2019,47000,0,94990
hyundai,Tucson,2.0,2015,93000,0,51900
land rover,Rover,3.0,2015,99,0,194900
volkswagem,Tiguan,1.4,2020,10900,0,180000
ford,Edge,3.5,2010,123000,0,51000
ford,Ecosport,1.6,2005,100000,0,21000
volvo,Xc60,3.0,2015,46000,0,135000
hyundai,Ix35,2.0,2017,39000,0,99900
mercedes,Classe,1.6,2017,45809,0,141000
jeep,Renegade,1.8,2016,75500,0,80990
chevrolet,Tracker,1.8,2014,73000,0,58800
hyundai,Santa,3.3,2016,42000,0,144900
ford,Ecosport,1.6,2014,61910,0,47900
volkswagem,Nivus,1.0,2021,0,1,104999
honda,Hr-v,1.8,2018,31000,0,95000
ford,Ecosport,2.0,2012,129000,0,35900
volkswagem,Amarok,3.0,2019,85000,0,198500
volkswagem,Amarok,3.0,2019,78000,0,189900
renault,Duster,2.0,2019,52365,0,73900
volkswagem,Saveiro,1.6,2012,112,0,33990
chevrolet,S10,2.8,2021,0,1,209000
fiat,Toro,1.8,2021,1,0,90990
volkswagem,Amarok,3.0,2018,60000,0,215000
fiat,Toro,1.8,2021,0,1,111900
chevrolet,S10,2.8,2021,0,1,169500
fiat,Toro,1.8,2020,11000,0,81900
chevrolet,Montana,1.4,2020,0,1,61890
fiat,Strada,1.4,2018,46000,0,50999
fiat,Strada,1.4,2015,42000,0,49999
volkswagem,Saveiro,1.6,2016,78933,0,42900
Mitsubishi,L200,3.2,2008,165000,0,59900
fiat,Strada,1.4,2012,140000,0,37900
fiat,Toro,2.0,2020,39900,0,143900
toyota,Hilux,2.8,2020,0,1,243990
chevrolet,Montana,1.4,2012,229000,0,31900
fiat,Toro,2.0,2017,119000,0,102890
fiat,Strada,1.4,2014,236000,0,44999
toyota,Hilux,2.8,2020,0,1,189990
chevrolet,S10,2.4,2013,85000,0,74990
fiat,Strada,1.4,2020,32000,0,59900
chevrolet,S10,2.8,2018,59000,0,168900
ford,Ranger,2.3,2011,172000,0,39900
fiat,Strada,1.4,2016,51000,0,59000
fiat,Strada,1.4,2018,51254,0,43890
volkswagem,Saveiro,1.6,2015,83000,0,35898
renault,Duster,1.6,2020,33000,0,71900
volkswagem,Saveiro,1.6,2020,9985,0,86800
nissan,Frontier,2.3,2021,0,1,179990
volkswagem,Saveiro,1.6,2015,83000,0,35900
chevrolet,S10,2.8,2020,0,1,256000
volkswagem,Amarok,2.0,2018,90000,0,139999
fiat,Toro,2.0,2019,38000,0,126990
fiat,Toro,1.8,2018,26000,0,83990
fiat,Strada,1.8,2008,207604,0,27990
fiat,Toro,2.0,2021,3800,0,154900
fiat,Toro,1.8,2019,20125,0,89800
fiat,Strada,1.4,2018,42000,0,47900
fiat,Toro,2.0,2020,22000,0,119890
ford,Ranger,3.2,2021,0,1,192900
fiat,Strada,1.4,2021,0,1,66890
volkswagem,Saveiro,1.6,2020,60000,0,53900
fiat,Toro,2.0,2021,1,0,121900
fiat,Toro,1.8,2021,0,1,114990
toyota,Hilux,2.8,2018,122000,0,189900
renault,Master,2.3,2019,0,1,154920
renault,Master,2.3,2019,0,1,159910
fiat,Ducato,2.3,2015,113820,0,99899
renault,Master,2.3,2020,0,1,149920
renault,Master,2.3,2020,0,1,149910
renault,Master,2.3,2020,0,1,149900
renault,Master,2.3,2020,0,1,144900
renault,Master,2.3,2020,0,1,144990
renault,Master,2.3,2020,0,1,144980
renault,Master,2.3,2020,0,1,144970
renault,Master,2.3,2020,0,1,144960
renault,Master,2.3,2020,0,1,144950
renault,Master,2.3,2020,0,1,149890
renault,Master,2.3,2020,0,1,149880
renault,Master,2.3,2020,0,1,149930
renault,Master,2.3,2020,0,1,149910
renault,Master,2.3,2020,0,1,149990
renault,Master,2.3,2020,0,1,169910
renault,Master,2.3,2020,0,1,169900
renault,Master,2.3,2020,0,1,169920
renault,Master,2.3,2020,0,1,159870
renault,Master,2.3,2020,0,1,144970
renault,Master,2.3,2020,0,1,144980
renault,Master,2.3,2020,0,1,144910
renault,Master,2.3,2020,0,1,159910
renault,Master,2.3,2020,0,1,159960
renault,Master,2.3,2020,0,1,159900
renault,Master,2.3,2019,43000,0,139910
renault,Master,2.3,2019,43000,0,139920
renault,Master,2.5,2013,253000,0,84920
renault,Master,2.5,2013,253000,0,84910
renault,Master,2.5,2013,253000,0,84920
renault,Master,2.3,2020,0,1,149900
renault,Master,2.3,2020,0,1,149860
renault,Master,2.3,2019,0,1,149910
renault,Master,2.3,2020,0,1,149920
renault,Master,2.3,2020,0,1,149940
renault,Master,2.3,2020,0,1,144880
renault,Master,2.3,2020,0,1,144890
renault,Master,2.3,2020,0,1,144870
renault,Master,2.3,2020,0,1,144920
renault,Master,2.3,2020,0,1,154910
renault,Master,2.3,2019,0,1,159900
renault,Master,2.3,2019,0,1,154940
renault,Master,2.3,2020,0,1,154880
renault,Master,2.3,2020,0,1,145970
renault,Master,2.3,2020,0,1,144880
renault,Master,2.3,2017,1,0,115000
ford,Transit,2.2,2012,159525,0,70000
citroen,Jumper,2.8,2009,291000,0,49900
renault,Master,2.3,2019,85000,0,131900
hyundai,H100,2.6,2002,200000,0,17600
peugeot,Boxer,2.8,2009,418000,0,39990
fiat,Ducato,,2014,249000,0,80000
mercedes,Sprinter,2.2,2010,300000,0,80000
renault,Master,2.3,2015,207000,0,99000
volkswagem,Kombi,1.4,2011,261921,0,30000
fiat,Ducato,2.8,2003,300000,0,33000
peugeot,Boxer,2.8,2009,400000,0,39900
mercedes,Sprinter,2.2,2013,234600,0,87929
volkswagem,Kombi,1.4,2013,210000,0,31000
kia,Besta,3.0,2005,3000,0,25000
volkswagem,Kombi,1.6,2002,150000,0,17000
peugeot,Boxer,2.3,2015,186000,0,85000
kia,Besta,3.0,2001,350,0,21990
peugeot,Boxer,2.3,2014,101750,0,75000
renault,Master,2.3,2014,210000,0,110000
volkswagem,Kombi,1.6,1999,250000,0,23171
volkswagem,Kombi,1.4,2012,120000,0,32000
mercedes,Sprinter,,2019,45000,0,180000
peugeot,Boxer,2.3,2010,178000,0,69000
kia,Besta,2.7,1999,187000,0,25000
fiat,Ducato,2.3,2015,88000,0,100000
volkswagem,Kombi,1.4,2009,80600,0,21000
renault,Master,2.3,2017,230000,0,115000
volkswagem,Kombi,1.4,2008,140000,0,20000
mercedes,Sprinter,2.2,2015,115000,0,108000
fiat,Ducato,2.8,2009,450000,0,47000
volkswagem,Kombi,1.4,2012,153000,0,37900
mercedes,Sprinter,2.2,2014,210000,0,130000
mercedes,Sprinter,2.2,2014,137000,0,145000
peugeot,Boxer,2.8,2003,400000,0,22000
mercedes,Sprinter,2.2,2019,72000,0,195000
renault,Master,2.5,2008,515000,0,40000
fiat,Ducato,2.3,2012,200,0,58000
volkswagem,Kombi,1.4,2012,160000,0,29900
renault,Master,2.5,2009,466466,0,58000
peugeot,Boxer,2.3,2012,250000,0,50000
mercedes,Sprinter,2.2,2008,159000,0,48000
volkswagem,Kombi,1.4,2011,85,0,32000
volkswagem,Kombi,1.4,2009,275000,0,32000
volkswagem,Kombi,1.4,2012,280,0,1000000
peugeot,Boxer,2.3,2011,142000,0,67000
peugeot,Boxer,2.3,2014,110000,0,77700
volkswagem,Kombi,1.6,2005,73000,0,26000
peugeot,Boxer,2.3,2012,121800,0,55000
chevrolet,Meriva,1.4,2010,104000,0,21000
chevrolet,Meriva,1.4,2011,186700,0,23000
honda,Fit,1.4,2004,199000,0,19000
chevrolet,Meriva,1.8,2006,191000,0,17000
chevrolet,Spin,1.8,2014,200000,0,35000
fiat,Idea,1.4,2007,172452,0,16558
citroen,Aircross,1.6,2019,16500,0,54000
fiat,Idea,1.4,2007,105000,0,16000
fiat,Idea,1.4,2014,34500,0,35900
citroen,C3,1.6,2012,194000,0,27500
fiat,Idea,1.4,2013,66151,0,27000
fiat,Idea,1.8,2007,117606,0,18000
citroen,Aircross,1.6,2019,28000,0,56600
chevrolet,Meriva,1.8,2007,219546,0,16000
chevrolet,Meriva,1.8,2005,181900,0,14500
mercedes,Classe,1.9,2004,10000,0,16000
chevrolet,Meriva,1.8,2005,145000,0,16200
citroen,C3,1.6,2012,98000,0,30000
honda,Fit,1.5,2010,209000,0,35000
citroen,Aircross,1.6,2018,32440,0,55200
honda,Fit,1.5,2015,250000,0,45000
fiat,Idea,1.8,2010,157000,0,26900
peugeot,2008,1.6,2018,60000,0,49650
honda,Fit,1.4,2010,73000,0,31990
fiat,Idea,1.8,2016,98000,0,48000
fiat,Doblo,1.3,2004,400000,0,19500
fiat,Idea,1.8,2014,135000,0,32000
honda,Fit,1.4,2006,176000,0,15000
mercedes,Classe,1.6,1999,140000,0,10500
chevrolet,Meriva,1.8,2010,112000,0,20900
chevrolet,Meriva,1.8,2007,1000,0,18000
honda,Fit,1.4,2010,145000,0,31900
citroen,Aircross,1.6,2012,129000,0,27500
chevrolet,Meriva,1.8,2007,300000,0,12000
fiat,Idea,1.8,2014,136000,0,33500
honda,Fit,1.5,2010,85388,0,34900
honda,Fit,1.4,2004,140000,0,18000
fiat,Idea,1.4,2006,170000,0,16000
fiat,Idea,1.8,2007,130,0,19900
citroen,Aircross,1.6,2012,122960,0,29000
fiat,Idea,1.6,2011,75000,0,29500
honda,Fit,1.5,2007,190000,0,21000
honda,Fit,1.4,2007,202807,0,21000
chevrolet,Spin,1.8,2016,350000,0,36000
chevrolet,Meriva,1.8,2007,97000,0,23000
citroen,Aircross,1.6,2020,12000,0,69900
citroen,Aircross,1.6,2013,94000,0,30000
mercedes,Classe,1.9,2001,230000,0,9500
dodge,Journey,2.7,2010,70000,0,42000
chevrolet,Zafira,2.0,2001,160000,0,16999
dodge,Grand,,2011,90000,0,54000
chrysler,Town,,2005,110000,0,32000
jac,J6,2.0,2012,119000,0,17990
nissan,Livina,1.6,2010,89000,0,21900
fiat,Freemont,2.4,2013,58000,0,47000
renault,Scenic,1.6,2000,200000,0,7000
renault,Kangoo,1.6,2006,89,0,200000
citroen,Xsara,2.0,2005,210000,0,11500
citroen,Xsara,2.0,2005,148000,0,12000
citroen,C3,,2012,39000,0,32000
dodge,Journey,2.7,2010,121800,0,30000
chevrolet,Zafira,2.0,2006,130000,0,24000
citroen,Xsara,2.0,2002,358123,0,12900
citroen,Xsara,1.6,2009,143000,0,16500
dodge,Journey,3.6,2013,134000,0,40000
kia,Soul,1.6,2016,60000,0,65000
renault,Scenic,1.6,2001,20000,0,1000
fiat,Doblo,1.8,2005,332876,0,22000
renault,Scenic,2.0,2005,230000,0,11848
jac,J6,2.0,2012,60000,0,25000
kia,Soul,1.6,2012,118000,0,38000
chrysler,Grand,3.3,1998,200000,0,9000
chevrolet,Zafira,2.0,2005,175000,0,19000
mercedes,2013,1.6,2012,60000,0,61800
citroen,C4,2.0,2012,80254,0,25000
renault,Scenic,2.0,2001,1,0,3500
renault,Scenic,,2004,116000,0,14000
chevrolet,Zafira,2.0,2005,157000,0,22000
citroen,Xsara,1.6,2009,140300,0,15800
hyundai,H1,2.5,2000,38,0,38000
chevrolet,Zafira,2.0,2001,120000,0,10800
dodge,Journey,2.7,2010,10000,0,100000
fiat,Doblo,1.8,2018,230000,0,50000
fiat,Freemont,2.4,2012,150,0,55900
fiat,Doblo,1.8,2007,160000,0,23500
citroen,Xsara,2.0,2008,174000,0,17999
nissan,Livina,1.6,2011,121000,0,19900
nissan,Livina,1.8,2012,99,0,29500
jac,J6,2.0,2013,115000,0,23990
chevrolet,Zafira,2.0,2004,230000,0,18000
kia,Carnival,3.5,2012,120000,0,60000
dodge,Journey,3.6,2012,110000,0,49900
jac,T8,2.0,2014,91000,0,49950
fiat,Doblo,1.8,2011,121888,0,27000
nissan,Grand,1.8,2011,84000,0,28000
citroen,Xsara,2.0,2002,155695,0,9000
renault,Sandero,1.0,2016,79000,0,27900
citroen,C3,1.4,2008,133000,0,18900
citroen,C3,1.4,2008,133000,0,18900
hyundai,I30,2.0,2011,79200,0,41890
hyundai,Hb20,1.0,2019,62000,0,48900
volkswagem,Fox,1.6,2014,116500,0,36900
chevrolet,Corsa,1.4,2009,118500,0,21900
ford,Fiesta,1.5,2014,121000,0,38990
bmw,Serie,3.0,2016,49840,0,284950
fiat,Palio,1.0,2015,107000,0,25990
chevrolet,Celta,1.0,2003,158000,0,12900
hyundai,Hb20,1.0,2015,80144,0,36900
volkswagem,Fox,1.6,2014,42500,0,39800
hyundai,Hb20x,1.6,2021,0,1,86190
volkswagem,Gol,1.0,2019,40000,0,42799
ford,Ka,1.0,2010,83000,0,15900
volkswagem,Golf,1.4,2014,106000,0,69900
ford,Ka,1.0,2013,135000,0,17990
hyundai,Hb20,1.0,2018,67000,0,37990
volkswagem,Up!,1.0,2015,97600,0,33900
ford,Ka,1.0,2009,100,0,14900
bmw,Serie,2.0,2016,63000,0,94900
volkswagem,Polo,1.6,2010,143000,0,26999
fiat,Palio,1.4,2013,129000,0,30900
toyota,Etios,1.3,2013,98000,0,32900
fiat,Uno,1.0,2012,140599,0,24890
chevrolet,Sonic,1.6,2014,80000,0,33990
ford,Ka,1.0,2011,80000,0,16900
fiat,Mobi,1.0,2017,39000,0,34900
toyota,Etios,1.5,2018,68288,0,58900
ford,Fiesta,1.6,2011,145000,0,23890
fiat,Palio,1.0,2011,148000,0,24900
ford,Ka,1.0,2013,96000,0,23990
volkswagem,Polo,1.0,2021,2800,0,92900
hyundai,Hb20,1.0,2021,0,1,61290
chevrolet,Onix,1.4,2013,88000,0,35900
citroen,C3,1.2,2017,47000,0,34990
volkswagem,Polo,1.0,2020,15298,0,81900
volkswagem,Fox,1.0,2013,84000,0,28800
hyundai,Hb20,1.0,2021,0,1,61790
hyundai,Hb20x,1.6,2021,0,1,86190
hyundai,Hb20,1.0,2021,0,1,58290
fiat,Punto,1.4,2015,83000,0,34900
volkswagem,Polo,1.0,2018,70000,0,65490
fiat,Argo,1.8,2020,3000,0,77890
hyundai,I30,2.0,2010,121,0,41900
fiat,Punto,1.4,2013,64000,0,35890
peugeot,207,1.4,2010,96000,0,21890
chevrolet,Cruze,1.8,2016,125000,0,56900
honda,Civic,1.8,2011,134000,0,40800
honda,Civic,2.0,2019,40000,0,91900
renault,Logan,1.0,2011,83000,0,20990
ford,Fiesta,1.6,2014,80000,0,24900
mercedes,Classe,1.6,2016,74000,0,128900
toyota,Corolla,1.8,2016,1,0,65900
Mitsubishi,Lancer,2.0,2014,70000,0,46900
honda,Civic,2.0,2014,156000,0,50900
ford,Ka,1.0,2015,74000,0,33900
volvo,S60,2.0,2015,51000,0,98500
hyundai,Hb20s,1.0,2020,0,1,84090
ford,Ka,1.5,2015,123410,0,36990
chevrolet,Cruze,1.4,2018,22000,0,83890
ford,Fiesta,1.0,2014,166000,0,25900
volkswagem,Santana,,1996,199000,0,11990
ford,Fusion,2.0,2019,17552,0,115500
nissan,Sentra,2.0,2012,98000,0,32900
peugeot,207,1.6,2010,198000,0,16900
chevrolet,Cruze,1.8,2013,145000,0,45900
ford,Ka,1.0,2020,31000,0,49985
ford,Ka,1.0,2020,28191,0,49985
toyota,Corolla,1.8,2008,124000,0,31900
nissan,Sentra,2.0,2014,56000,0,48990
toyota,Corolla,1.8,2003,211000,0,22900
chevrolet,Astra,2.0,2002,190000,0,18900
ford,Fusion,3.0,2012,118000,0,41890
chevrolet,Cobalt,1.4,2012,107000,0,34900
honda,Civic,1.8,2008,114946,0,34700
toyota,Etios,1.5,2015,97000,0,36990
renault,Clio,1.0,2007,224638,0,13500
ford,Ka,1.0,2019,14000,0,47499
hyundai,Hb20s,1.0,2021,0,1,86990
toyota,Corolla,2.0,2019,30000,0,97999
hyundai,Hb20s,1.6,2017,60000,0,50900
ford,Ka,1.0,2018,20000,0,41900
honda,City,1.5,2017,86274,0,63490
nissan,Sentra,2.0,2014,200000,0,39900
volkswagem,Jetta,1.4,2019,27000,0,125000
volkswagem,Polo,1.6,2008,144600,0,23890
volkswagem,Jetta,2.0,2013,77878,0,60890
honda,City,1.5,2017,29773,0,66790
renault,Logan,1.0,2021,0,1,62990
chevrolet,Joy,1.0,2020,53000,0,49000
renault,Logan,1.6,2017,70300,0,43000
chevrolet,Cobalt,1.4,2012,100000,0,31890
honda,Civic,1.5,2018,31000,0,118900
toyota,Corolla,1.8,2013,100000,0,51999
bmw,X1,2.0,2017,54800,0,137890
ford,Ecosport,1.5,2019,20743,0,67900
hyundai,Tucson,1.6,2018,86000,0,102900
jeep,Renegade,1.8,2017,40000,0,77900
hyundai,Creta,1.6,2021,0,1,84990
volkswagem,Nivus,1.0,2021,20,0,114900
bmw,X1,2.0,2016,68000,0,142990
chevrolet,Tracker,1.4,2018,31000,0,85790
kia,Sportage,2.0,2016,78000,0,79800
mercedes,Classe,1.6,2019,39500,0,189900
volkswagem,T-cross,1.0,2020,18000,0,114000
mercedes,Gla,1.6,2015,66158,0,129890
land rover,Rover,5.0,2017,58000,0,549900
chevrolet,Tracker,1.4,2018,19000,0,135000
volkswagem,Nivus,1.0,2021,0,1,109490
ford,Ecosport,1.5,2020,15000,0,80000
hyundai,Creta,1.6,2021,0,1,87490
hyundai,Creta,1.6,2021,0,1,97790
hyundai,Creta,1.6,2020,0,1,95990
hyundai,Creta,2.0,2021,0,1,116590
hyundai,Creta,1.6,2021,0,1,106990
hyundai,Creta,1.6,2021,0,1,84990
hyundai,Creta,1.6,2021,0,1,102390
citroen,C4,1.6,2020,0,1,105771
hyundai,Creta,1.6,2019,16,0,63768
