marca,modelo,motor,quilometragem,ano,preco,informacoes
fiat,cronos,1.8,30000.0,2019,63900.0,Cronos Precision 1.8 Automático 6m
fiat,cronos,1.3,58353.0,2019,57990.0,Cronos 1.3 Firefly Flex Drive Manual
fiat,cronos,1.8,23500.0,2020,73990.0,Cronos Hgt 1.8 Flex Automático
fiat,cronos,1.8,23500.0,2020,73990.0,Cronos Hgt 1.8 Flex Automático
fiat,cronos,1.8,29000.0,2019,69990.0,Cronos 1.8 Precision At
fiat,cronos,1.8,75594.0,2019,64990.0,Cronos 1.8 E Torq Flex Precision At6
fiat,cronos,1.8,77000.0,2019,66900.0,Cronos 1.8 E.torq Flex Precision At6
fiat,cronos,1.3,56900.0,2019,57900.0,Cronos 1.3 8v Flex
fiat,cronos,1.8,32350.0,2020,78900.0,Cronos 1.8 E.torq Flex Precision At6
fiat,cronos,1.3,70749.0,2019,53990.0,Cronos 1.3 Firefly Flex Drive Gsr
fiat,doblo,1.8,113000.0,2013,63990.0,Doblo Fiat Doblò Adventure 1.8 16v (flex)
fiat,doblo,1.8,80000.0,2016,42900.0,Doblo 1.8 16v Adventure Flex 5p
fiat,doblo,1.8,78000.0,2015,70000.0,Doblo 1.8 16v Adventure Flex 5p
fiat,doblo,1.8,110000.0,2016,53999.0,Doblo Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,57000.0,2020,24899.0,Doblo Doblo Essence 1.8 Flex 16v 5p
fiat,doblo,1.8,137000.0,2013,67990.0,Doblo 1.8 16v Adventure Xingu Flex 5p
fiat,doblo,1.8,80000.0,2017,42890.0,Doblo Doblò Essence 1.8 7l (flex)
fiat,doblo,1.4,170000.0,2013,48900.0,Doblo Cargo 1.4 Flex 4p
fiat,doblo,1.8,173000.0,2012,44900.0,Doblo 1.8 16v Adventure Flex 5p
fiat,doblo,1.4,121200.0,2016,28900.0,Doblo 1.4 Mpi Attractive 8v Flex 4p Manual
fiat,doblo,1.8,121000.0,2013,42890.0,Doblo 1.8 16v Essence Flex 5p
fiat,doblo,1.8,44000.0,2019,24990.0,Doblo Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,94000.0,2010,68900.0,Doblo 1.8 Hlx Flex 5p
fiat,doblo,1.8,79982.0,2018,32900.0,Doblo 1.8 16v Essence 5l Flex 5p
fiat,doblo,1.8,36000.0,2019,59980.0,Doblo 1.8 16v Essence 5l Flex 5p
fiat,doblo,1.8,131400.0,2015,67300.0,Doblo 1.8 16v Essence Flex 5p
fiat,doblo,1.8,90500.0,2013,47890.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.4,80000.0,2015,39900.0,Doblo 1.4 Attractive Flex 5p
fiat,doblo,1.8,118000.0,2009,45990.0,Doblo 1.8 Adventure Locker Flex 5p
fiat,doblo,1.8,102000.0,2014,26990.0,Doblo 1.8 16v Essence Flex 5p
fiat,doblo,1.8,120000.0,2014,43900.0,Doblo Cargo 1.8 16v Flex 4p
fiat,doblo,1.8,89000.0,2015,45900.0,Doblo 1.8 Mpi Cargo 16v
fiat,doblo,1.8,88502.0,2011,41000.0,Doblo 1.8 16v Hlx Flex 5p
fiat,doblo,1.4,200000.0,2014,35990.0,Doblo Cargo 1.4 Flex 4p
fiat,doblo,1.8,118000.0,2011,37499.0,Doblo 1.8 16v Adventure Locker Flex 5p
fiat,doblo,1.8,136000.0,2005,39900.0,Doblo 1.8 Elx 5p
fiat,doblo,1.8,20000.0,2020,30900.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,32153.0,2020,47900.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.4,87200.0,2014,76900.0,Doblo 1.4 Mpi Attractive 8v
fiat,doblo,1.8,58000.0,2018,49900.0,Doblo Doblo Essence 1.8 Flex 16v
fiat,doblo,1.8,54790.0,2020,55900.0,Doblo Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,50248.0,2018,87990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,57462.0,2013,61900.0,Doblo 1.8 Mpi Adventure 16v Flex 4p Manual
fiat,doblo,1.8,78478.0,2020,47900.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,58932.0,2018,34900.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,79980.0,2018,59800.0,Doblo Doblò Essence 1.8 7l (flex)
fiat,doblo,1.8,48000.0,2020,67900.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,130000.0,2012,74790.0,Doblo Doblò Adventure 1.8 16v (flex)
fiat,doblo,1.8,56549.0,2019,49900.0,Doblo 1.8 Mpi Essence 7l 16v
fiat,doblo,1.8,65000.0,2018,62851.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,42000.0,2020,74790.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,143000.0,2018,53990.0,Doblo 1.8 16v Essence 7l Flex 5p
fiat,doblo,1.8,40000.0,2020,72900.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,94300.0,2016,45900.0,Doblo 1.8 Essence 7lugares
fiat,doblo,1.8,143000.0,2016,54900.0,Doblo 1.8 Mpi Adventure 16v Flex 4p Manual
fiat,doblo,1.8,176727.0,2017,54000.0,Doblo Essence 1.8 7l
fiat,doblo,1.8,152000.0,2013,39900.0,Doblo Essence 1.8 - 7 Lugares
fiat,doblo,1.8,94000.0,2015,49900.0,Doblo 1.8 16v Essence Flex 5p
fiat,doblo,1.8,146345.0,2013,41980.0,Doblo Doblò Adventure 1.8 16v (flex)
fiat,doblo,1.8,110000.0,2013,53900.0,Doblo 1.8 16v Adventure Xingu Flex 5p
fiat,doblo,1.4,96000.0,2010,19900.0,Punto Elx 1.4 Fire Flex 8v 5p
fiat,doblo,1.4,46500.0,2015,48980.0,Doblo 1.4 Mpi Attractive 8v Flex 4p Manual
fiat,doblo,1.8,36000.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,33000.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,40882.0,2020,74790.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,33560.0,2020,74990.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,46818.0,2020,74790.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,35191.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,33560.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,28587.0,2020,74990.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,22277.0,2020,75990.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,24710.0,2020,75990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,38788.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,24309.0,2020,75990.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,30000.0,2020,74990.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,25200.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,35191.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,46941.0,2020,74790.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,50000.0,2020,74790.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,36922.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,41850.0,2020,74790.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,28932.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,35191.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,41850.0,2020,74790.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,40882.0,2020,74790.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,33057.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,28792.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,56329.0,2020,74790.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,29142.0,2020,74990.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,40667.0,2020,74790.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,34036.0,2020,74990.0,Doblo 1.8 Mpi Essence 16v Flex 4p Manual
fiat,doblo,1.8,51294.0,2020,74790.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,40882.0,2020,74790.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,doblo,1.8,46941.0,2020,74790.0,Doblo 1.8 Mpi Essence 7l 16v Flex 4p Manual
fiat,fiorino,1.4,29000.0,2020,68990.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,9840.0,2020,64900.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,48000.0,2018,65900.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,168000.0,2014,39990.0,Fiorino 1.4 Flex 4p
fiat,fiorino,1.4,75000.0,2017,56900.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,41000.0,2019,64900.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,113000.0,2018,65900.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,47000.0,2019,63900.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,118000.0,2017,55500.0,Fiorino Fiorino 1.4 Evo Hard Working (flex)
fiat,fiorino,1.4,47582.0,2019,69900.0,Fiorino 1.4 Flex 4p
fiat,fiorino,1.4,60000.0,2020,64900.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,83000.0,2017,56899.0,Fiorino 1.4 Evo 8v Flex
fiat,fiorino,1.4,47000.0,2019,59900.0,Fiorino 1.4 Flex 4p
fiat,fiorino,1.4,22000.0,2020,65900.0,Fiorino Fiorino 1.4 Evo Hard Working (flex)
fiat,fiorino,1.3,189000.0,2013,34900.0,Fiorino 1.3 Flex 4p
fiat,fiorino,1.4,84300.0,2018,60990.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,40000.0,2020,64900.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,35000.0,2020,65900.0,Fiorino Fiorino 1.4 Evo Hard Working (flex)
fiat,fiorino,1.4,32000.0,2019,65900.0,Fiorino Hard Working 1.4 Evo 8v Flex
fiat,fiorino,1.4,37020.0,2020,65869.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,32120.0,2020,66900.0,Fiorino Fiorino 1.4 Evo Hard Working (flex)
fiat,fiorino,1.4,30000.0,2020,63900.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,45000.0,2019,62890.0,Fiorino Fiorino 1.4 Evo Hard Working (flex)
fiat,fiorino,1.4,32398.0,2020,68990.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,127000.0,2016,49990.0,Fiorino 1.4 Flex 4p
fiat,fiorino,1.4,42000.0,2018,53900.0,Fiorino 1.4 Mpi Furgão 8v Flex 2p Manual
fiat,fiorino,1.4,36001.0,2020,65872.0,Fiorino 1.4 Hard Working
fiat,fiorino,1.4,25000.0,2020,69890.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,58000.0,2018,56900.0,Fiorino Fiorino Furgão Work. Hard 1.4 Flex 8v 2p
fiat,fiorino,1.4,45000.0,2018,58900.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,26000.0,2020,68900.0,Fiorino Fiorino 1.4 Evo Hard Working (flex)
fiat,fiorino,1.4,36456.0,2020,65000.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,39223.0,2020,65000.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,11663.0,2019,60890.0,Fiorino 1.4 Mpi Furgão 8v Flex 2p Manual
fiat,fiorino,1.4,26503.0,2020,68990.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,113000.0,2018,65900.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,47000.0,2019,63900.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,60000.0,2020,64900.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,83000.0,2017,56899.0,Fiorino 1.4 Evo 8v Flex
fiat,fiorino,1.4,47000.0,2019,59900.0,Fiorino 1.4 Flex 4p
fiat,fiorino,1.3,189000.0,2013,34900.0,Fiorino 1.3 Flex 4p
fiat,fiorino,1.4,37020.0,2020,65869.0,Fiorino 1.4 Hard Working Flex 4p
fiat,fiorino,1.4,100000.0,2016,51900.0,Fiorino 1.4 Flex 4p
fiat,fiorino,1.4,80000.0,2015,46900.0,Fiorino 1.4 Flex 4p
fiat,fiorino,1.3,108000.0,2012,34890.0,Fiorino 1.3 Flex 4p
fiat,fiorino,1.3,85000.0,2011,24900.0,Fiorino 1.3 Flex 4p
fiat,fiorino,1.4,47614.0,2019,65990.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,53000.0,2017,48900.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,73700.0,2017,59900.0,Fiorino Pick Up 1.4 Mpi Furgao Hard Working 8v
fiat,fiorino,1.4,28128.0,2020,68990.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,19332.0,2020,69890.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,22489.0,2020,69890.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,26050.0,2020,68990.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,32352.0,2020,68990.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,9000.0,2020,69890.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,35000.0,2019,61900.0,Fiorino Fiorino 1.4 Evo Hard Working (flex)
fiat,fiorino,1.4,30500.0,2020,68990.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,35903.0,2020,68990.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,25000.0,2020,69890.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.4,21000.0,2020,69890.0,Fiorino 1.4 Mpi Furgão Hard Working 8v Flex 2p Manual
fiat,fiorino,1.3,175700.0,2011,29890.0,Fiorino Fiorino Furgão 1.3 (flex)
fiat,fiorino,1.4,71500.0,2018,67890.0,Fiorino Fiorino 1.4 Evo Hard Working (flex)
fiat,fiorino,1.4,50002.0,2020,66950.0,Fiorino 1.4 Hard Working (flex)
fiat,fiorino,1.4,42907.0,2020,65550.0,Fiorino 1.4 Hard Working (flex)
fiat,fiorino,1.4,8538.0,2020,67900.0,Fiorino Pick Up 1.4 Mpi Furgão 8v
fiat,fiorino,1.4,84000.0,2016,51800.0,Fiorino Pick Up 1.4 Mpi Furgão 8v
fiat,fiorino,1.4,8000.0,2021,74990.0,Fiorino Fiat Fiorino 1.4 Hard Working (flex)
fiat,fiorino,1.4,30499.0,2020,65000.0,Fiorino Fiorino 1.4 Evo Hard Working (flex)
fiat,fiorino,1.4,54749.0,2020,65550.0,Fiorino 1.4 Hard Working (flex)
fiat,fiorino,1.4,40038.0,2020,67180.0,Fiorino 1.4 Hard Working (flex)
fiat,fiorino,1.4,19005.0,2019,62170.0,Fiorino 1.4 Hard Working (flex)
fiat,fiorino,1.4,41476.0,2020,68340.0,Fiorino 1.4 Hard Working (flex)
fiat,fiorino,1.4,55674.0,2020,68520.0,Fiorino 1.4 Hard Working (flex)
fiat,fiorino,1.4,55000.0,2020,66900.0,Fiorino Furgao Fiat Fiorino Furgão Hard Work 1.4
fiat,fiorino,1.4,35508.0,2020,65550.0,Fiorino 1.4 Hard Working (flex)
fiat,freemont,2.4,100000.0,2012,41890.0,Freemont 2.4 Emotion 5p
fiat,freemont,2.4,132945.0,2013,50000.0,Freemont 2.4 Precision 5p
fiat,freemont,2.4,98000.0,2014,57900.0,Freemont Freemont Precision 2.4 16v 172 Cv Aut
fiat,freemont,2.4,106000.0,2014,55900.0,Freemont 2.4 Precision 5p
fiat,freemont,2.4,110807.0,2014,62990.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,51300.0,2012,36990.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,60000.0,2013,53800.0,Freemont 2.4 Precision 16v Gasolina 4p Automatico
fiat,freemont,2.4,88000.0,2014,57900.0,Freemont Freemont Precision 2.4 16v 172 Cv Aut
fiat,freemont,2.4,66000.0,2012,55890.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,60000.0,2014,55800.0,Freemont Fiat Freemont 2.4 16v Emotion (aut)
fiat,freemont,2.4,83000.0,2012,44899.0,Freemont 2.4 Precision 16v
fiat,freemont,2.4,84000.0,2012,45900.0,Freemont Freemont Emot./precision 2.4 16v 5p Aut.
fiat,freemont,2.4,47154.0,2014,66999.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,47154.0,2014,66999.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,86648.0,2014,44595.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,49855.0,2014,66990.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,100000.0,2012,49990.0,Freemont Freemont 2.4 16v Precision (aut)
fiat,freemont,2.4,60000.0,2014,54900.0,Freemont 2.4 Emotion 5p
fiat,freemont,2.4,88531.0,2014,62000.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,85000.0,2013,52800.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,79000.0,2014,55790.0,Freemont Freemont 2.4 16v 5p Aut
fiat,freemont,2.4,82662.0,2014,59990.0,Freemont Precision 2.4 16v
fiat,freemont,2.4,56624.0,2015,67890.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,130133.0,2012,40990.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,101544.0,2012,43900.0,Freemont Freemont Precision 2.4 16v 172 Cv Aut
fiat,freemont,2.4,90000.0,2014,56900.0,Freemont 2.4 Precision 16v Gasolina Automática
fiat,freemont,2.4,79000.0,2014,62900.0,389488 Freemont Emot./precision 2.4 16v 5p Aut.
fiat,freemont,2.4,74858.0,2014,61900.0,Freemont Freemont Precision 2.4 16v 172 Cv Aut
fiat,freemont,2.4,92681.0,2015,67900.0,Freemont Precision 2.4 16v 5p Aut.
fiat,freemont,2.4,52000.0,2014,62900.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,67000.0,2012,43900.0,Freemont Freemont 2.4 16v Precision (aut)
fiat,freemont,2.4,146367.0,2012,47000.0,Freemont Emotion 2.4 16v
fiat,freemont,2.4,99488.0,2014,56000.0,Freemont 2.4 16v 5p Aut.
fiat,freemont,2.4,98389.0,2012,48990.0,Freemont Fiat Freemont 2.4 16v Emotion (aut)
fiat,freemont,2.4,81513.0,2015,65590.0,Freemont Precision 2.4 16v
fiat,freemont,2.4,117591.0,2012,44900.0,Freemont 2.4 16v Precision (aut)
fiat,freemont,2.4,102000.0,2014,58000.0,Freemont 2.4 16v 5p Aut.
fiat,freemont,2.4,121553.0,2014,57990.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,65110.0,2012,47990.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,159700.0,2012,46000.0,Freemont Fiat Freemont 7 Lugares Precision 2.4
fiat,freemont,2.4,140000.0,2014,55900.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,132000.0,2012,44890.0,Freemont 2.4 Precision 5p
fiat,freemont,2.4,116529.0,2013,57900.0,Freemont 2.4 Precision 5p
fiat,freemont,2.4,152000.0,2012,41590.0,Freemont 2.4 Emotion 5p
fiat,freemont,2.4,85000.0,2015,67900.0,Freemont 2.4 Precision 5p Automática
fiat,freemont,2.4,110000.0,2014,45000.0,Freemont 2.4 Precision 5p
fiat,freemont,2.4,93000.0,2014,59900.0,Freemont 2.4 Emotion 5p
fiat,freemont,2.4,115106.0,2015,59990.0,Freemont 2.4 16v Precision (aut)
fiat,freemont,2.4,87000.0,2014,64990.0,Freemont Precision 2.4 7l
fiat,freemont,2.4,130000.0,2012,43900.0,Freemont Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,120000.0,2014,54990.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,91000.0,2012,49900.0,Freemont 2.4 Emotion 16v Gasolina 4p Automático
fiat,freemont,2.4,89000.0,2012,48900.0,Freemont 2.4 Emotion 16v Gasolina 4p Automático
fiat,freemont,2.4,119000.0,2014,53500.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,78411.0,2015,61900.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,87987.0,2014,59700.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,100000.0,2012,48900.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,79000.0,2014,62900.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,100050.0,2014,57500.0,Freemont Fiat Freemont Emotion 2.4 Automatica 2014 - Starveículos
fiat,freemont,2.4,142000.0,2014,53000.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,12000.0,2015,118900.0,Freemont 2.4 Precision 5p
fiat,freemont,2.4,88000.0,2014,57990.0,Freemont Precision 2.4 16v
fiat,freemont,2.4,67854.0,2012,55990.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,88000.0,2014,57990.0,Freemont Precision 2.4 16v
fiat,freemont,2.4,149000.0,2014,59900.0,Freemont Precision 2.4 Aut
fiat,freemont,2.4,129629.0,2012,44980.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,43721.0,2015,61900.0,Freemont 2.4 Emotion 16v Gasolina 4p Automático
fiat,freemont,2.4,113000.0,2012,49899.0,Freemont 2.4 Precision 5p
fiat,freemont,2.4,119000.0,2012,44990.0,Freemont Freemont 2.4 16v Precision (aut)
fiat,freemont,2.4,110000.0,2013,56900.0,Freemont 2.4 Precision 5p
fiat,freemont,2.4,116000.0,2012,46666.0,Freemont 2.4 Precision 5p
fiat,freemont,2.4,100000.0,2012,40000.0,Freemont 2.4 Emotion 5p
fiat,freemont,2.4,144000.0,2012,45900.0,Freemont 2.4 Precision 5p
fiat,freemont,2.4,90000.0,2012,49900.0,Freemont 2.4 Precision 5p
fiat,freemont,2.4,130133.0,2012,40990.0,Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,79975.0,2012,47990.0,Freemont 2.4 Precision 16v
fiat,freemont,2.4,74000.0,2015,64000.0,Freemont 2.4 Precision 5p Automática
fiat,freemont,2.4,131260.0,2013,45900.0,Freemont Freemont 2.4 Precision 16v Gasolina 4p Automático
fiat,freemont,2.4,91000.0,2012,49900.0,Freemont 2.4 Precision 5p
fiat,freemont,2.4,95000.0,2012,42000.0,Freemont 2.4 Emotion 5p
fiat,freemont,2.4,108000.0,2012,49890.0,Freemont Freemont Precision 2.4 16v 172 Cv Aut
fiat,freemont,2.4,62000.0,2012,56900.0,Freemont Freemont Precision 2.4 16v 172 Cv Aut
fiat,freemont,2.4,125000.0,2012,44990.0,Freemont Freemont Emotion 2.4
fiat,grand-siena,1.0,39000.0,2019,53990.0,Grand Siena 1.0 Attractive Flex 4p
fiat,grand-siena,1.4,69000.0,2015,38900.0,Grand Siena 1.4 Attractive Flex 4p
fiat,grand-siena,1.6,89000.0,2014,36900.0,Grand Siena 1.6 16v Essence Flex Dualogic 4p
fiat,grand-siena,1.6,113000.0,2014,31889.0,Grand Siena 1.6 Mpi Essence 16v
fiat,grand-siena,1.6,80231.0,2016,36900.0,Grand Siena 1.6 16v Essence Flex Dualogic 4p
fiat,grand-siena,1.0,31000.0,2018,39900.0,Grand Siena 1.0 Evo Flex Attractive Manual
fiat,grand-siena,1.6,98285.0,2017,79900.0,Grand Siena Grand Siena Essence 1.6 Flex 16v
fiat,grand-siena,1.4,148416.0,2016,41590.0,Grand Siena 1.4 Attractive Flex 4p
fiat,grand-siena,1.6,139000.0,2013,36899.0,Grand Siena 1.6 16v Essence Flex Dualogic 4p
fiat,grand-siena,1.4,45141.0,2018,32900.0,Grand Siena 1.4 Mpi Attractive 8v Flex 4p Manual
fiat,grand-siena,1.4,103000.0,2019,43900.0,Grand Siena 1.4 Attractive Flex 4p
fiat,grand-siena,1.4,48000.0,2014,33990.0,Grand Siena 1.4 Attractive Flex 4p
fiat,grand-siena,1.4,62325.0,2018,51750.0,Grand Siena Grand Siena Attrac. 1.4 Evo F.flex 8v
fiat,grand-siena,1.4,70190.0,2015,43900.0,Grand Siena Grand Siena Attrac. 1.4 Evo F.flex 8v
fiat,grand-siena,1.6,111934.0,2015,34590.0,Grand Siena 1.6 Mpi Essence 16v Flex 4p Automatizado
fiat,grand-siena,1.6,65060.0,2015,40720.0,Grand Siena 1.6 Mpi Essence 16v
fiat,grand-siena,1.4,97570.0,2016,38900.0,Grand Siena Grand Siena 1.4 Mpi Attractive 8v Flex 4p Manual
fiat,grand-siena,1.4,155000.0,2015,47900.0,Grand Siena 1.4 Mpi 8v Tetrafuel 4p Manual
fiat,grand-siena,1.6,99890.0,2013,35900.0,Grand Siena 1.6 Mpi Essence 16v
fiat,grand-siena,1.6,16913.0,2013,34790.0,Grand Siena 1.6 Mpi Essence 16v Flex 4p Manual
fiat,grand-siena,1.6,103994.0,2015,32720.0,Grand Siena 1.6 Mpi Essence 16v Flex 4p Automatizado
fiat,grand-siena,1.6,42386.0,2018,31950.0,Grand Siena 1.6 Mpi Essence 16v Flex 4p Manual
